,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k,lat,lon,lon_y,lat_y
6944,HUN,Hungary,12/03/2020,13,1,0,0,1.346,0.104,0,0,730,121,0.076,0.013,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6945,HUN,Hungary,13/03/2020,16,3,0,0,1.656,0.311,0,0,858,128,0.089,0.013,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6946,HUN,Hungary,14/03/2020,25,9,0,0,2.588,0.932,0,0,1014,156,0.105,0.016,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6947,HUN,Hungary,15/03/2020,31,6,0,0,3.209,0.621,0,0,1236,222,0.128,0.023,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6948,HUN,Hungary,16/03/2020,39,8,1,1,4.037,0.828,0.104,0.104,1470,234,0.152,0.024,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6949,HUN,Hungary,17/03/2020,50,11,1,0,5.176,1.139,0.104,0,1587,117,0.164,0.012,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6950,HUN,Hungary,18/03/2020,50,0,1,0,5.176,0,0.104,0,1803,216,0.187,0.022,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6951,HUN,Hungary,19/03/2020,73,23,1,0,7.557,2.381,0.104,0,2322,519,0.24,0.054,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6952,HUN,Hungary,20/03/2020,85,12,1,0,8.799,1.242,0.104,0,3007,685,0.311,0.071,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6953,HUN,Hungary,21/03/2020,103,18,4,3,10.662,1.863,0.414,0.311,3477,470,0.36,0.049,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6954,HUN,Hungary,22/03/2020,131,28,4,0,13.561,2.898,0.414,0,4443,966,0.46,0.1,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6955,HUN,Hungary,23/03/2020,167,36,7,3,17.287,3.727,0.725,0.311,5515,1072,0.571,0.111,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6956,HUN,Hungary,24/03/2020,187,20,8,1,19.357,2.07,0.828,0.104,6113,598,0.633,0.062,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6957,HUN,Hungary,25/03/2020,226,39,10,2,23.395,4.037,1.035,0.207,6817,704,0.706,0.073,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6958,HUN,Hungary,26/03/2020,261,35,10,0,27.018,3.623,1.035,0,8005,1188,0.829,0.123,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6959,HUN,Hungary,27/03/2020,300,39,10,0,31.055,4.037,1.035,0,9275,1270,0.96,0.131,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6960,HUN,Hungary,28/03/2020,343,43,11,1,35.506,4.451,1.139,0.104,10303,1028,1.067,0.106,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6961,HUN,Hungary,29/03/2020,408,65,13,2,42.234,6.729,1.346,0.207,12148,1845,1.258,0.191,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6962,HUN,Hungary,30/03/2020,447,39,15,2,46.272,4.037,1.553,0.207,13301,1153,1.377,0.119,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6963,HUN,Hungary,31/03/2020,492,45,16,1,50.93,4.658,1.656,0.104,14146,845,1.464,0.087,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6964,HUN,Hungary,01/04/2020,525,33,20,4,54.346,3.416,2.07,0.414,15208,1062,1.574,0.11,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6965,HUN,Hungary,02/04/2020,585,60,21,1,60.557,6.211,2.174,0.104,16401,1193,1.698,0.123,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6966,HUN,Hungary,03/04/2020,623,38,26,5,64.49,3.934,2.691,0.518,17769,1368,1.839,0.142,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6967,HUN,Hungary,04/04/2020,678,55,32,6,70.184,5.693,3.313,0.621,19424,1655,2.011,0.171,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6968,HUN,Hungary,05/04/2020,733,55,34,2,75.877,5.693,3.52,0.207,21250,1826,2.2,0.189,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6969,HUN,Hungary,06/04/2020,744,11,38,4,77.016,1.139,3.934,0.414,22282,1032,2.307,0.107,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6970,HUN,Hungary,07/04/2020,817,73,47,9,84.573,7.557,4.865,0.932,23746,1464,2.458,0.152,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6971,HUN,Hungary,08/04/2020,895,78,58,11,92.647,8.074,6.004,1.139,25748,2002,2.665,0.207,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6972,HUN,Hungary,09/04/2020,980,85,66,8,101.446,8.799,6.832,0.828,27826,2078,2.88,0.215,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6973,HUN,Hungary,10/04/2020,1190,210,77,11,123.184,21.738,7.971,1.139,29948,2122,3.1,0.22,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6974,HUN,Hungary,11/04/2020,1310,120,85,8,135.606,12.422,8.799,0.828,31961,2013,3.308,0.208,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6975,HUN,Hungary,12/04/2020,1410,100,99,14,145.957,10.352,10.248,1.449,33532,1571,3.471,0.163,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6976,HUN,Hungary,13/04/2020,1458,48,109,10,150.926,4.969,11.283,1.035,34819,1287,3.604,0.133,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6977,HUN,Hungary,14/04/2020,1512,54,122,13,156.516,5.59,12.629,1.346,35825,1006,3.708,0.104,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6978,HUN,Hungary,15/04/2020,1579,67,134,12,163.452,6.936,13.871,1.242,37326,1501,3.864,0.155,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6979,HUN,Hungary,16/04/2020,1652,73,142,8,171.008,7.557,14.699,0.828,38489,1163,3.984,0.12,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6980,HUN,Hungary,17/04/2020,1763,111,156,14,182.499,11.49,16.148,1.449,41590,3101,4.305,0.321,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6981,HUN,Hungary,18/04/2020,1834,71,172,16,189.848,7.35,17.805,1.656,43901,2311,4.544,0.239,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6982,HUN,Hungary,19/04/2020,1916,82,189,17,198.336,8.488,19.565,1.76,46353,2452,4.798,0.254,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6983,HUN,Hungary,20/04/2020,1984,68,199,10,205.376,7.039,20.6,1.035,48057,1704,4.975,0.176,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6984,HUN,Hungary,21/04/2020,2098,114,213,14,217.176,11.801,22.049,1.449,50052,1995,5.181,0.207,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6985,HUN,Hungary,22/04/2020,2168,70,225,12,224.423,7.246,23.291,1.242,52702,2650,5.455,0.274,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6986,HUN,Hungary,23/04/2020,2284,116,225,0,236.43,12.008,23.291,0,55390,2688,5.734,0.278,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6987,HUN,Hungary,24/04/2020,2383,99,250,25,246.678,10.248,25.879,2.588,58251,2861,6.03,0.296,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6988,HUN,Hungary,25/04/2020,2443,60,262,12,252.889,6.211,27.121,1.242,60801,2550,6.294,0.264,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6989,HUN,Hungary,26/04/2020,2500,57,272,10,258.79,5.9,28.156,1.035,63505,2704,6.574,0.28,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6990,HUN,Hungary,27/04/2020,2583,83,280,8,267.382,8.592,28.984,0.828,65625,2120,6.793,0.219,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6991,HUN,Hungary,28/04/2020,2649,66,291,11,274.214,6.832,30.123,1.139,67172,1547,6.953,0.16,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6992,HUN,Hungary,29/04/2020,2727,78,300,9,282.288,8.074,31.055,0.932,70300,3128,7.277,0.324,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6993,HUN,Hungary,30/04/2020,2775,48,312,12,287.257,4.969,32.297,1.242,72951,2651,7.552,0.274,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6994,HUN,Hungary,01/05/2020,2863,88,323,11,296.366,9.109,33.436,1.139,76331,3380,7.901,0.35,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6995,HUN,Hungary,02/05/2020,2942,79,335,12,304.544,8.178,34.678,1.242,79551,3220,8.235,0.333,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6996,HUN,Hungary,03/05/2020,2998,56,340,5,310.341,5.797,35.195,0.518,82010,2459,8.489,0.255,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6997,HUN,Hungary,04/05/2020,3035,37,351,11,314.171,3.83,36.334,1.139,83958,1948,8.691,0.202,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6998,HUN,Hungary,05/05/2020,3065,30,363,12,317.276,3.105,37.576,1.242,85557,1599,8.857,0.166,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
6999,HUN,Hungary,06/05/2020,3111,46,373,10,322.038,4.762,38.611,1.035,88735,3178,9.185,0.329,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
7000,HUN,Hungary,07/05/2020,3150,39,383,10,326.075,4.037,39.647,1.035,94036,5301,9.734,0.549,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
7001,HUN,Hungary,08/05/2020,3178,28,392,9,328.974,2.898,40.578,0.932,99058,5022,10.254,0.52,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
7002,HUN,Hungary,09/05/2020,3213,35,405,13,332.597,3.623,41.924,1.346,103258,4200,10.689,0.435,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
7003,HUN,Hungary,10/05/2020,3263,50,413,8,337.772,5.176,42.752,0.828,108257,4999,11.206,0.517,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
7004,HUN,Hungary,11/05/2020,3284,21,421,8,339.946,2.174,43.58,0.828,,,,,,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
7005,HUN,Hungary,12/05/2020,3313,29,425,4,342.948,3.002,43.994,0.414,,,,,,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,,,19.5060937,47.1817585
7006,IDN,Indonesia,31/12/2019,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7007,IDN,Indonesia,01/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7008,IDN,Indonesia,02/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7009,IDN,Indonesia,03/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7010,IDN,Indonesia,04/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7011,IDN,Indonesia,05/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7012,IDN,Indonesia,06/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7013,IDN,Indonesia,07/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7014,IDN,Indonesia,08/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7015,IDN,Indonesia,09/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7016,IDN,Indonesia,10/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7017,IDN,Indonesia,11/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7018,IDN,Indonesia,12/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7019,IDN,Indonesia,13/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7020,IDN,Indonesia,14/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7021,IDN,Indonesia,15/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7022,IDN,Indonesia,16/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7023,IDN,Indonesia,17/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7024,IDN,Indonesia,18/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7025,IDN,Indonesia,19/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7026,IDN,Indonesia,20/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7027,IDN,Indonesia,21/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7028,IDN,Indonesia,22/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7029,IDN,Indonesia,23/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7030,IDN,Indonesia,24/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7031,IDN,Indonesia,25/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7032,IDN,Indonesia,26/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7033,IDN,Indonesia,27/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7034,IDN,Indonesia,28/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7035,IDN,Indonesia,29/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7036,IDN,Indonesia,30/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7037,IDN,Indonesia,31/01/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7038,IDN,Indonesia,01/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7039,IDN,Indonesia,02/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7040,IDN,Indonesia,03/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7041,IDN,Indonesia,04/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7042,IDN,Indonesia,05/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7043,IDN,Indonesia,06/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7044,IDN,Indonesia,07/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7045,IDN,Indonesia,08/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7046,IDN,Indonesia,09/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7047,IDN,Indonesia,10/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7048,IDN,Indonesia,11/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7049,IDN,Indonesia,12/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7050,IDN,Indonesia,13/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7051,IDN,Indonesia,14/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7052,IDN,Indonesia,15/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7053,IDN,Indonesia,16/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7054,IDN,Indonesia,17/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7055,IDN,Indonesia,18/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7056,IDN,Indonesia,19/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7057,IDN,Indonesia,20/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7058,IDN,Indonesia,21/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7059,IDN,Indonesia,22/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
7060,IDN,Indonesia,23/02/2020,0,0,0,0,0,0,0,0,,,,,,273523621,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,,,117.8902853,-2.4833826
